,dob,photo_taken,age,file_path,gender,face_location,face_score,second_face_score
52548,724656,2011,26,49/1389849_1984-01-15_2011.jpg,1,"127, 145, 289, 307",4.291931675092446,
52549,719315,2014,44,14/1389914_1969-06-01_2014.jpg,0,"120, 100, 298, 278",4.656237825376404,
52551,719923,2014,42,83/13899383_1971-01-30_2014.jpg,1,"41, 35, 94, 89",2.9564496878445734,
52552,703951,1961,33,78/13899478_1927-05-09_1961.jpg,1,"55, 83, 301, 329",4.737879474636825,
52557,725066,2011,25,71/23802171_1985-02-28_2011.jpg,1,"144, 60, 250, 167",3.1626011457415,
52558,711899,2007,57,88/2380288_1949-02-10_2007.jpg,1,"267, 24, 321, 78",2.5479027516791546,
52559,704363,1983,54,94/23803494_1928-06-24_1983.jpg,1,"70, 28, 133, 91",3.277594908598525,
52561,712313,2013,62,00/23804200_1950-03-31_2013.jpg,1,"138, 99, 314, 275",2.963961584918823,
52562,726277,2013,24,33/23804433_1988-06-23_2013.jpg,1,"178, 69, 299, 190",4.736008507676276,
52567,718959,2011,42,52/23805852_1968-06-10_2011.jpg,1,"123, 98, 343, 318",4.8997212626488125,
52568,714581,2009,52,71/23805871_1956-06-15_2009.jpg,1,"81, 56, 137, 112",2.7017669328024345,
52569,725775,2010,22,32/23805932_1987-02-07_2010.jpg,1,"116, 64, 230, 179",3.053802388791503,
52571,713674,2010,56,43/23806143_1953-12-21_2010.jpg,0,"62, 57, 108, 103",2.519327418289657,
52572,722164,2007,29,53/2380653_1977-03-20_2007.jpg,1,"143, 86, 270, 213",3.692934290912656,
52575,727917,2014,21,93/23807493_1992-12-19_2014.jpg,1,"183, 43, 246, 105",3.418926820520452,
52576,724731,2008,23,69/23807669_1984-03-30_2008.jpg,1,"174, 46, 225, 98",2.8244912654742724,
52577,721982,2013,36,97/2380797_1976-09-19_2013.jpg,0,"169, 85, 295, 211",4.687405322823981,
52579,723705,2009,27,52/2380952_1981-06-08_2009.jpg,0,"125, 72, 286, 232",3.4097020957592075,
52583,726885,2007,16,32/23814332_1990-02-21_2007.jpg,1,"79, 47, 149, 118",5.240706739944382,
52585,721368,2007,31,90/2381490_1975-01-14_2007.jpg,0,"50, 151, 276, 377",6.889405350960672,
52586,699244,2007,92,94/23815694_1914-06-19_2007.jpg,1,"71, 61, 162, 152",2.663701198251865,
52587,716823,2008,45,56/238156_1962-08-05_2008.jpg,1,"87, 70, 242, 225",3.2090934225890457,
52589,713464,2006,52,57/238157_1953-05-25_2006.jpg,1,"148, 162, 279, 294",3.9249942987679134,
52591,711641,1976,27,13/23817213_1948-05-28_1976.jpg,1,"138, 156, 293, 310",5.1048701803079055,
52593,726996,2010,19,55/23818955_1990-06-12_2010.jpg,0,"169, 85, 295, 211",4.638690704673371,
52595,728668,2012,16,01/23819601_1995-01-09_2012.jpg,0,"98, 98, 318, 318",6.615970439200786,
52597,718199,2012,45,74/23821274_1966-05-12_2012.jpg,1,"0, 138, 411, 548",5.204550277198077,
52601,727847,2015,22,45/23827845_1992-10-10_2015.jpg,1,"98, 98, 318, 318",5.874547900241125,
52603,726201,2012,23,96/23828796_1988-04-08_2012.jpg,0,"169, 113, 295, 239",4.323933273553461,
52604,717540,2013,48,10/23830110_1964-07-22_2013.jpg,1,"107, 107, 298, 298",3.55171460304634,
52609,714265,2013,57,22/23833622_1955-08-04_2013.jpg,0,"151, 121, 286, 256",5.142836187069962,
52610,725436,2013,26,37/23833837_1986-03-05_2013.jpg,1,"180, 82, 326, 228",4.089076008883061,
52614,722753,2010,31,37/2383637_1978-10-30_2010.jpg,1,"190, 95, 331, 236",4.339537941020677,
52615,725066,2008,22,75/23836475_1985-02-28_2008.jpg,1,"120, 50, 209, 139",2.8258832237479843,
52617,709140,1992,50,60/23837660_1941-07-23_1992.jpg,1,"47, 47, 256, 256",2.9140629022973767,
52618,724693,2014,29,19/23838219_1984-02-21_2014.jpg,1,"167, 64, 281, 179",2.508677764590977,
52632,715764,2009,49,96/2384496_1959-09-11_2009.jpg,1,"141, 141, 394, 394",3.5828235996137545,
52633,699741,1953,37,27/23845327_1915-10-29_1953.jpg,1,"146, 81, 291, 226",4.973934732979275,
52635,721435,2010,34,16/2384716_1975-03-22_2010.jpg,1,"149, 130, 315, 297",4.503005047515566,
52637,718599,2006,38,45/2384945_1967-06-16_2006.jpg,0,"55, 109, 218, 272",3.3236114579783997,
52638,723551,2013,31,08/23850608_1981-01-05_2013.jpg,1,"9, 56, 93, 140",5.566840130248751,
52640,722750,2011,32,89/23852789_1978-10-27_2011.jpg,1,"128, 150, 320, 341",5.984551535460707,
52641,697621,1968,57,86/2385286_1910-01-08_1968.jpg,0,"91, 128, 254, 291",2.8294338798866274,
52643,723411,2011,30,61/2385461_1980-08-18_2011.jpg,1,"88, 88, 350, 350",3.711740640738146,
52644,725839,2010,22,30/23854630_1987-04-12_2010.jpg,0,"115, 138, 320, 343",4.668800708374532,
52645,722834,2005,25,82/2385482_1979-01-19_2005.jpg,1,"75, 168, 241, 334",2.638045112783491,
52650,716369,2003,41,57/2385757_1961-05-08_2003.jpg,1,"82, 123, 265, 306",4.092760990860009,
52651,721903,2009,32,44/23857944_1976-07-02_2009.jpg,1,"192, 86, 288, 181",3.6008879100241997,
52652,721569,2009,33,81/23858981_1975-08-03_2009.jpg,1,"193, 69, 315, 192",4.31051967146378,
52655,725843,2011,23,64/23863464_1987-04-16_2011.jpg,1,"177, 59, 308, 191",3.884707318549082,
52656,725920,2010,22,25/23863525_1987-07-02_2010.jpg,-1,"72, 39, 130, 97",4.703298174438254,
52658,723697,2010,28,42/23864942_1981-05-31_2010.jpg,1,"38, 64, 153, 179",4.217416307357436,
52659,703418,2008,82,23/23865223_1925-11-22_2008.jpg,1,"67, 78, 167, 178",3.42531196351646,
52662,726551,2014,24,05/23866505_1989-03-24_2014.jpg,1,"249, 26, 325, 102",3.4829932087424997,
52663,720865,2014,40,03/23866703_1973-08-29_2014.jpg,1,"125, 47, 195, 117",3.3452645887756822,
52664,723373,2010,29,75/23866875_1980-07-11_2010.jpg,0,"152, 44, 209, 101",3.3460067455435865,
52665,723799,2009,27,69/23867669_1981-09-10_2009.jpg,0,"58, 43, 123, 108",4.292831314282441,
52669,720063,2013,41,29/23871629_1971-06-19_2013.jpg,1,"122, 51, 213, 142",4.7808187938593605,
52676,713572,2007,53,73/23873_1953-09-10_2007.jpg,0,"156, 52, 312, 208",4.616203809274849,
52677,717784,2007,41,02/2387402_1965-03-23_2007.jpg,1,"91, 151, 362, 422",4.218873681207092,
52678,724011,2012,29,40/23874340_1982-04-10_2012.jpg,1,"72, 96, 286, 310",3.9770203913796074,
52680,723270,2012,31,02/23874402_1980-03-30_2012.jpg,1,"156, 104, 312, 260",3.89010884916694,
52681,724017,2014,31,61/2387461_1982-04-16_2014.jpg,1,"267, 54, 362, 149",2.84385724901382,
52682,724243,2015,32,72/2387472_1982-11-28_2015.jpg,1,"26, 52, 142, 168",5.082424539663595,
52686,727127,2011,20,78/23876178_1990-10-21_2011.jpg,1,"128, 154, 243, 268",2.948777343036248,
52690,714162,2012,56,88/238788_1955-04-23_2012.jpg,0,"130, 178, 274, 323",3.3094684624115573,
52691,716118,2008,47,69/23880669_1960-08-30_2008.jpg,0,"146, 114, 291, 258",4.199699069409126,
52694,724850,2014,29,49/23882849_1984-07-27_2014.jpg,0,"107, 128, 298, 320",4.564285600003459,
52695,723001,2014,34,32/238832_1979-07-05_2014.jpg,0,"197, 71, 260, 133",3.666045823031713,
52697,699510,1991,75,42/2388442_1915-03-12_1991.jpg,1,"0, 97, 174, 271",2.826037821963331,
52698,701990,1946,24,92/23884792_1921-12-25_1946.jpg,1,"14, 29, 145, 160",3.569647546510812,
52700,721855,2007,30,26/2388626_1976-05-15_2007.jpg,1,"40, 60, 129, 149",2.949102165418404,
52701,726213,2010,21,42/2388742_1988-04-20_2010.jpg,1,"174, 122, 329, 277",4.41013535693785,
52702,723193,2011,30,37/23888237_1980-01-13_2011.jpg,0,"80, 120, 258, 298",3.4053481685312987,
52705,721775,2007,30,97/2388997_1976-02-25_2007.jpg,0,"141, 99, 267, 225",4.864042798326426,
52706,710553,1966,20,33/23890033_1945-06-05_1966.jpg,1,"91, 151, 362, 422",3.4011404950869,
52708,705198,1952,21,98/23890898_1930-10-07_1952.jpg,1,"49, 37, 159, 147",3.129290806961053,
52709,725090,2014,28,77/23892077_1985-03-24_2014.jpg,1,"234, 52, 292, 110",2.9445443260698947,
52711,705295,2005,73,93/2389393_1931-01-12_2005.jpg,1,"0, 89, 235, 352",2.671613209635137,
52718,726196,2014,25,64/23897464_1988-04-03_2014.jpg,1,"149, 58, 251, 160",2.886704814325133,
52719,720113,2012,40,70/23897970_1971-08-08_2012.jpg,0,"197, 76, 264, 143",2.803225161292338,
52720,727024,2014,23,08/23898008_1990-07-10_2014.jpg,1,"167, 34, 266, 133",3.840955527359857,
52721,727286,2013,21,77/23898877_1991-03-29_2013.jpg,1,"183, 80, 285, 182",3.244970464907156,
52724,711480,2013,65,13/33801713_1947-12-19_2013.jpg,1,"172, 63, 312, 203",3.977863124945408,
52725,705652,2008,75,74/3380174_1932-01-04_2008.jpg,1,"85, 113, 337, 366",3.5115946058336216,
52729,717698,2009,44,69/3380669_1964-12-27_2009.jpg,1,"154, 108, 291, 245",5.086095995113718,
52731,716352,2013,51,07/3380707_1961-04-21_2013.jpg,0,"181, 76, 316, 211",6.194088201165549,
52732,727985,2012,18,29/33807929_1993-02-25_2012.jpg,1,"139, 60, 227, 148",4.014629260981091,
52734,724318,2010,26,56/33808956_1983-02-11_2010.jpg,1,"146, 81, 291, 226",2.68102668226548,
52739,727122,2013,22,36/33813536_1990-10-16_2013.jpg,1,"139, 104, 216, 182",5.1451094499720105,
52740,697316,1955,45,09/33813709_1909-03-09_1955.jpg,1,"115, 77, 288, 249",4.67752790452535,
52741,710118,1965,20,75/3381475_1944-03-27_1965.jpg,0,"151, 197, 286, 331",4.935803707343166,
52745,717391,2006,41,56/3381756_1964-02-24_2006.jpg,1,"164, 90, 298, 223",4.301445441429218,
52746,700659,1952,33,26/3381826_1918-05-04_1952.jpg,1,"148, 22, 197, 71",4.68035797899631,
52747,727540,2014,22,62/33818862_1991-12-08_2014.jpg,1,"126, 126, 351, 351",3.2898938127662887,
52748,713584,2011,57,14/33820514_1953-09-22_2011.jpg,0,"151, 60, 217, 127",3.3834914591278107,
52751,725467,2011,24,11/33822611_1986-04-05_2011.jpg,0,"79, 132, 315, 367",5.940996310439687,
52752,721356,2011,35,62/3382262_1975-01-02_2011.jpg,1,"249, 146, 325, 222",3.299098756285745,
52753,713141,1983,30,79/3382479_1952-07-06_1983.jpg,1,"171, 105, 289, 223",4.368083282228892,
52755,704362,1971,42,15/33826215_1928-06-23_1971.jpg,1,"21, 54, 118, 150",2.941010556144204,
52756,708796,2009,68,66/33826466_1940-08-13_2009.jpg,1,"74, 98, 294, 318",2.5548123512657144,
52760,711852,2008,59,85/3382885_1948-12-25_2008.jpg,1,"233, 47, 315, 130",2.72908502655387,
52762,723882,2013,31,82/3382_1981-12-02_2013.jpg,0,"138, 92, 343, 297",4.21220195433984,
52763,722325,2009,31,79/33831779_1977-08-28_2009.jpg,1,"41, 27, 101, 88",5.145298472115769,
52764,719597,2012,41,12/33831912_1970-03-10_2012.jpg,1,"38, 112, 371, 445",3.7392123079879633,
52766,720611,2013,40,20/33833520_1972-12-18_2013.jpg,1,"151, 76, 286, 211",3.982392577979551,
52769,727741,2015,22,98/33834598_1992-06-26_2015.jpg,1,"223, 140, 306, 222",2.657950590036691,
52772,715374,2010,51,50/338350_1958-08-17_2010.jpg,0,"130, 49, 274, 194",2.7679900200110623,
52773,719139,2011,42,44/3383644_1968-12-07_2011.jpg,1,"60, 60, 238, 238",3.272362119318241,
52782,725952,2013,25,43/33848243_1987-08-03_2013.jpg,1,"123, 92, 399, 368",5.040720219076417,
52784,726722,2009,19,63/33850963_1989-09-11_2009.jpg,0,"171, 80, 261, 170",2.505504115939874,
52785,725085,2011,25,29/33851629_1985-03-19_2011.jpg,1,"237, 184, 354, 302",3.907954933052376,
52792,721524,2011,35,43/3385343_1975-06-19_2011.jpg,0,"231, 110, 339, 218",2.510523410937804,
52795,706272,1960,26,40/3385440_1933-09-15_1960.jpg,0,"106, 58, 192, 144",2.7169583937808013,
52796,722179,2008,30,45/3385545_1977-04-04_2008.jpg,1,"171, 73, 390, 292",3.7817140236904674,
52797,724711,2011,26,34/33855934_1984-03-10_2011.jpg,-1,"86, 107, 277, 298",3.7432618284732895,
52798,721119,2008,33,20/3385820_1974-05-10_2008.jpg,1,"169, 42, 295, 168",4.179976005088553,
52800,696522,1960,52,35/33861235_1907-01-05_1960.jpg,1,"138, 138, 315, 315",3.35280188077652,
52801,718891,2008,39,99/3386199_1968-04-03_2008.jpg,1,"95, 171, 265, 340",4.497528049807792,
52803,723348,2010,29,01/3386301_1980-06-16_2010.jpg,1,"163, 55, 285, 176",3.4870202622369115,
52806,724608,2015,31,61/33869061_1983-11-28_2015.jpg,0,"168, 56, 250, 139",2.7385698047079243,
52811,720251,2010,38,66/3387366_1971-12-24_2010.jpg,1,"65, 194, 355, 485",4.657881009223175,
52812,692867,1970,72,31/3387431_1897-01-01_1970.jpg,0,"162, 97, 307, 242",4.477962281099566,
52813,707894,2007,68,95/338795_1938-02-23_2007.jpg,1,"181, 121, 316, 256",3.0137147202359933,
52816,718318,2013,46,13/338813_1966-09-08_2013.jpg,0,"178, 81, 323, 226",4.978305633959135,
52817,724446,2014,30,45/33881745_1983-06-19_2014.jpg,0,"104, 87, 260, 242",4.147465505984037,
52818,722086,2014,37,59/33881759_1977-01-01_2014.jpg,1,"160, 58, 263, 160",4.1262595825680535,
52820,695613,1958,53,26/33885626_1904-07-10_1958.jpg,1,"27, 108, 269, 349",5.325190756735699,
52821,726113,2012,23,15/33886815_1988-01-11_2012.jpg,0,"169, 85, 232, 147",3.492094460295668,
52824,716213,2013,52,87/338887_1960-12-03_2013.jpg,0,"123, 74, 343, 294",4.630276711098368,
52825,708010,2011,72,75/33889575_1938-06-19_2011.jpg,1,"107, 128, 298, 320",4.941665809085296,
52826,715304,2011,52,02/33891402_1958-06-08_2011.jpg,1,"281, 141, 323, 182",3.326950913952798,
52827,727184,2012,21,52/33892352_1990-12-17_2012.jpg,1,"214, 111, 284, 181",3.659141972127904,
52832,707352,2010,73,70/33895770_1936-08-30_2010.jpg,0,"62, 62, 248, 248",4.1577109899169615,
52834,726868,2012,21,41/33898541_1990-02-04_2012.jpg,1,"130, 112, 297, 278",3.434790717291095,
52835,708402,1971,31,61/3389861_1939-07-16_1971.jpg,1,"174, 87, 329, 242",4.4985740612713645,
52837,726810,2012,22,83/33899183_1989-12-08_2012.jpg,1,"72, 60, 180, 168",3.5487133307426597,
52840,701157,1963,43,01/4380101_1919-09-14_1963.jpg,0,"158, 158, 394, 394",3.665316564588031,
52841,718657,2011,43,40/4380140_1967-08-13_2011.jpg,0,"113, 113, 366, 366",4.258517465148431,
52845,719271,2010,40,52/43806752_1969-04-18_2010.jpg,0,"18, 37, 185, 204",5.493935639390703,
52846,704446,1968,39,47/4380747_1928-09-15_1968.jpg,1,"65, 97, 355, 388",3.321604960754029,
52848,703622,2004,77,33/43808733_1926-06-14_2004.jpg,1,"44, 87, 240, 283",3.535730931614536,
52851,702163,1943,20,23/4381123_1922-06-16_1943.jpg,0,"33, 67, 93, 126",3.2669993989761323,
52853,727809,2015,22,60/43812160_1992-09-02_2015.jpg,1,"197, 85, 323, 211",3.2537183059268093,
52854,720971,2011,37,36/43813036_1973-12-13_2011.jpg,1,"254, 43, 316, 105",2.991005132288627,
52856,719218,2007,37,08/43818008_1969-02-24_2007.jpg,1,"71, 127, 197, 253",2.960862188079544,
52857,722525,2014,35,83/43820083_1978-03-16_2014.jpg,0,"72, 108, 232, 268",4.276153302352847,
52858,725645,2015,28,88/43820488_1986-09-30_2015.jpg,1,"91, 212, 362, 482",5.609920093489223,
52863,726352,2012,23,60/43824860_1988-09-06_2012.jpg,1,"105, 105, 341, 341",4.402898732534746,
52864,730089,2014,15,63/43825463_1998-11-30_2014.jpg,0,"219, 57, 281, 119",2.758608328844279,
52866,700301,1957,39,82/43825782_1917-05-11_1957.jpg,1,"93, 54, 163, 124",3.003356346120827,
52868,709057,1964,22,46/43825846_1941-05-01_1964.jpg,1,"79, 158, 433, 512",3.667194020716365,
52869,715256,2015,56,25/43825_1958-04-21_2015.jpg,0,"105, 158, 341, 394",5.379821722056926,
52870,727399,2015,23,82/43826982_1991-07-20_2015.jpg,0,"97, 194, 388, 485",3.719356775983149,
52871,711113,2012,65,81/438281_1946-12-17_2012.jpg,1,"105, 79, 341, 315",4.104244800075472,
52872,728173,2011,17,52/43830652_1993-09-01_2011.jpg,1,"111, 87, 222, 197",2.883402810282089,
52875,695812,1940,34,89/4383389_1905-01-25_1940.jpg,0,"156, 97, 329, 271",4.400768746118948,
52878,705726,1969,36,02/4383802_1932-03-18_1969.jpg,0,"115, 92, 320, 297",2.714226031830536,
52880,721263,2014,39,36/4383836_1974-10-01_2014.jpg,0,"85, 155, 211, 281",4.700504629536825,
52881,704091,1958,30,42/4383942_1927-09-26_1958.jpg,1,"82, 61, 264, 244",2.736137869118864,
52882,708125,2011,72,70/4384170_1938-10-12_2011.jpg,1,"113, 169, 366, 422",3.921986180279515,
52883,715294,2013,54,47/438447_1958-05-29_2013.jpg,0,"65, 162, 355, 452",5.197201442123522,
52884,725569,2013,26,84/43844984_1986-07-16_2013.jpg,0,"269, 31, 315, 77",4.140012768736336,
52885,716611,2008,45,21/43845421_1962-01-05_2008.jpg,1,"156, 71, 284, 198",3.794792384206137,
52887,693603,1943,43,74/438474_1899-01-07_1943.jpg,1,"67, 117, 217, 267",2.7550925907196806,
52888,694499,1967,65,27/4384827_1901-06-22_1967.jpg,1,"55, 92, 221, 258",2.9126176636077403,
52889,701430,1948,27,63/43848563_1920-06-13_1948.jpg,1,"123, 99, 234, 209",4.168373324813556,
52890,712272,1985,34,48/43848_1950-02-18_1985.jpg,0,"105, 79, 341, 315",4.807420326119081,
52895,703323,1950,24,69/43860269_1925-08-19_1950.jpg,1,"163, 50, 276, 163",4.372064909411491,
52899,704193,1952,23,13/43866413_1928-01-06_1952.jpg,1,"254, 107, 373, 226",3.023601460785746,
52900,727835,2011,18,71/43867371_1992-09-28_2011.jpg,-1,"54, 67, 174, 188",4.852331853716263,
52902,724143,2013,30,04/4387104_1982-08-20_2013.jpg,0,"49, 97, 267, 316",5.2407098016375375,
52903,723892,2013,31,14/438714_1981-12-12_2013.jpg,1,"168, 68, 319, 218",5.956775395493779,
52904,726874,2014,23,22/43873622_1990-02-10_2014.jpg,0,"63, 83, 249, 270",3.371954127010553,
52906,728895,2013,17,72/43879472_1995-08-24_2013.jpg,1,"295, 70, 372, 147",3.3179683695227418,
52912,719794,2012,41,24/43881924_1970-09-23_2012.jpg,0,"122, 104, 277, 260",4.355016222471001,
52913,728113,2012,18,97/43884397_1993-07-03_2012.jpg,1,"81, 214, 321, 454",4.8803569801217535,
52914,728129,2015,21,50/43886650_1993-07-19_2015.jpg,0,"61, 121, 331, 392",5.067364842731803,
52917,710498,2012,66,20/4389020_1945-04-11_2012.jpg,1,"127, 183, 253, 309",2.704484243124276,
52918,720958,2015,41,04/438904_1973-11-30_2015.jpg,1,"105, 211, 341, 446",3.6161209348366943,
52920,701322,1976,55,27/438927_1920-02-26_1976.jpg,1,"74, 172, 294, 392",3.8125941147006537,
52923,728812,2015,19,68/43895868_1995-06-02_2015.jpg,1,"176, 205, 239, 267",3.000743653155802,
52924,691446,1945,51,68/4389668_1893-02-10_1945.jpg,1,"133, 62, 225, 153",3.609520635102279,
52925,711190,2013,65,63/43897863_1947-03-04_2013.jpg,1,"70, 104, 381, 416",4.304822262045921,
52926,698613,1950,37,94/4389894_1912-09-26_1950.jpg,1,"74, 37, 121, 84",3.047278632813189,
52930,723066,2009,29,39/5381839_1979-09-08_2009.jpg,1,"252, 80, 355, 183",4.5775535039608455,
52931,708147,1999,60,33/5382033_1938-11-03_1999.jpg,1,"113, 49, 258, 193",3.8089078530431455,
52933,721648,2010,34,30/5382130_1975-10-21_2010.jpg,1,"136, 59, 223, 145",2.931502091801979,
52934,723687,2013,31,31/538331_1981-05-21_2013.jpg,1,"139, 104, 294, 260",4.293297782534179,
52937,709630,2015,72,78/5384578_1942-11-25_2015.jpg,1,"97, 194, 388, 485",2.557972826973051,
52938,725131,2014,28,72/5385372_1985-05-04_2014.jpg,1,"113, 141, 366, 394",4.2418305995824905,
52939,719628,2008,37,50/538550_1970-04-10_2008.jpg,1,"69, 138, 274, 343",2.7037389516118333,
52942,722299,2010,32,05/538605_1977-08-02_2010.jpg,1,"92, 115, 297, 320",3.297354398911462,
52944,719947,2009,37,13/5386613_1971-02-23_2009.jpg,0,"148, 74, 313, 239",2.6476541196988173,
52946,714779,2009,52,23/538723_1956-12-30_2009.jpg,0,"209, 37, 318, 147",3.185258005709224,
52954,720462,2006,33,94/638094_1972-07-22_2006.jpg,1,"191, 89, 323, 220",2.644977985567841,
52955,709719,2011,67,09/638109_1943-02-22_2011.jpg,1,"112, 134, 312, 334",2.600416738117982,
52957,702420,2008,84,81/638381_1923-02-28_2008.jpg,1,"60, 120, 238, 298",3.159981294016568,
52959,727054,2013,22,36/6384236_1990-08-09_2013.jpg,0,"100, 140, 278, 318",3.6719480044802912,
52961,721129,2006,31,70/638470_1974-05-20_2006.jpg,-1,"102, 119, 253, 270",4.717845027251798,
52962,688802,1940,54,01/638501_1885-11-15_1940.jpg,1,"156, 104, 312, 260",3.400766664809578,
52965,723582,2008,26,31/6385531_1981-02-05_2008.jpg,1,"77, 42, 105, 70",2.915607159479109,
52966,723324,2013,32,46/6385546_1980-05-23_2013.jpg,1,"202, 44, 266, 108",2.6717815202403754,
52968,725574,2008,21,12/6387012_1986-07-21_2008.jpg,1,"109, 48, 169, 108",3.44371680945892,
52969,724310,2012,28,24/6387424_1983-02-03_2012.jpg,1,"254, 106, 443, 295",3.7518529079883782,
52971,724960,2010,25,03/6388103_1984-11-14_2010.jpg,0,"29, 34, 72, 77",3.790570738186118,
52972,722321,2014,36,60/6388260_1977-08-24_2014.jpg,1,"192, 75, 288, 170",3.665011355006218,
52974,703465,1964,37,69/6389069_1926-01-08_1964.jpg,1,"150, 60, 283, 194",3.37654808947521,
52975,716212,2010,49,38/638938_1960-12-02_2010.jpg,1,"230, 50, 320, 140",3.442482219053112,
52976,725944,2013,25,56/6389656_1987-07-26_2013.jpg,1,"151, 106, 286, 241",4.021718528984965,
52979,725871,2014,26,75/6389675_1987-05-14_2014.jpg,1,"197, 91, 264, 158",3.837298056621404,
52981,725139,2014,28,82/6389682_1985-05-12_2014.jpg,1,"151, 136, 286, 271",2.6602050704794564,
52985,703391,1995,69,32/738132_1925-10-26_1995.jpg,1,"46, 68, 148, 171",3.5214070434640328,
52986,714950,2010,52,73/7381773_1957-06-19_2010.jpg,1,"77, 128, 307, 358",5.136888392864086,
52989,718636,2003,35,22/7384722_1967-07-23_2003.jpg,0,"56, 42, 98, 84",2.661765826973697,
52990,705377,1983,51,81/738481_1931-04-04_1983.jpg,1,"161, 81, 304, 224",4.308781785444635,
52993,710199,1968,23,92/7385392_1944-06-16_1968.jpg,0,"146, 209, 333, 395",3.4080321454505813,
52996,705727,1959,26,88/7385988_1932-03-19_1959.jpg,0,"150, 86, 341, 277",4.052277390867147,
53000,725298,2014,28,01/7389301_1985-10-18_2014.jpg,1,"83, 110, 329, 356",4.214635317017251,
53001,718856,2011,42,60/8380060_1968-02-28_2011.jpg,0,"165, 44, 221, 101",3.6223764772426432,
53003,693599,1940,40,57/8381657_1899-01-03_1940.jpg,-1,"52, 78, 168, 194",4.69109273617934,
53004,698692,1966,53,79/8382279_1912-12-14_1966.jpg,1,"70, 104, 381, 416",3.0800244546372224,
53006,723863,2013,31,87/8382387_1981-11-13_2013.jpg,0,"123, 123, 343, 343",4.428568592707966,
53007,699681,1940,24,54/838254_1915-08-30_1940.jpg,0,"149, 186, 315, 352",2.9035409064651594,
53008,687772,1941,57,54/8383054_1883-01-20_1941.jpg,1,"41, 41, 226, 226",3.353178200608385,
53009,725491,2009,22,79/8383279_1986-04-29_2009.jpg,0,"160, 120, 280, 240",4.629347323317963,
53010,722729,2013,34,09/8383409_1978-10-06_2013.jpg,0,"148, 85, 337, 274",4.719846287622818,
53012,716873,1994,31,61/838461_1962-09-24_1994.jpg,1,"24, 59, 130, 166",4.816624491698818,
53014,720677,2012,38,87/838487_1973-02-22_2012.jpg,1,"91, 91, 364, 364",4.410159465702092,
53015,718488,2009,41,84/8385084_1967-02-25_2009.jpg,1,"238, 110, 295, 167",3.390717855999289,
53016,707247,2008,71,15/838515_1936-05-17_2008.jpg,1,"147, 82, 293, 227",2.859039577452876,
53018,725274,2014,28,91/8385391_1985-09-24_2014.jpg,1,"130, 111, 295, 276",3.7638969267836977,
53020,723597,2009,27,54/8385554_1981-02-20_2009.jpg,1,"170, 70, 258, 159",2.765740243226173,
53024,694722,1961,58,27/8386727_1902-01-31_1961.jpg,1,"78, 46, 137, 104",2.719643234276608,
53025,713202,2015,62,43/838743_1952-09-05_2015.jpg,1,"34, 51, 187, 204",4.0532549885792255,
53026,724633,2011,27,83/838783_1983-12-23_2011.jpg,1,"170, 57, 242, 129",3.652749878884841,
53028,724110,2014,31,50/838950_1982-07-18_2014.jpg,0,"62, 125, 248, 311",4.859017075537943,
53029,709203,2005,63,37/938037_1941-09-24_2005.jpg,1,"156, 104, 389, 337",2.502639078706649,
53031,714510,2011,54,27/938227_1956-04-05_2011.jpg,1,"173, 58, 301, 186",3.738796360656684,
53035,717774,2007,41,83/9383383_1965-03-13_2007.jpg,1,"155, 113, 281, 239",5.456131585930187,
53038,714868,2000,42,01/9384201_1957-03-29_2000.jpg,1,"79, 132, 315, 367",4.008596757359297,
53039,714194,2008,52,78/938478_1955-05-25_2008.jpg,0,"42, 42, 169, 169",4.504798136113474,
53040,703895,1983,55,74/9384974_1927-03-14_1983.jpg,1,"128, 150, 320, 341",2.654862935102612,
53042,724158,2007,24,06/938506_1982-09-04_2007.jpg,1,"41, 62, 226, 246",2.546523703354813,
53043,726650,2007,17,14/9385614_1989-07-01_2007.jpg,1,"43, 54, 139, 149",3.69708690147349,
53044,717141,2015,51,79/938579_1963-06-19_2015.jpg,0,"137, 61, 205, 129",2.678970126330025,
53046,705615,2014,82,66/938666_1931-11-28_2014.jpg,1,"119, 85, 270, 236",2.7568534412820656,
53048,718147,2009,42,43/9387743_1966-03-21_2009.jpg,0,"107, 107, 298, 298",2.8658084975726186,
53050,706823,1970,34,27/938827_1935-03-20_1970.jpg,1,"70, 139, 381, 450",4.2465491510820375,
53051,724271,2008,25,64/9388364_1982-12-26_2008.jpg,1,"68, 28, 119, 79",3.4696627415640218,
53053,726156,2012,23,91/9389491_1988-02-23_2012.jpg,1,"80, 160, 438, 517",3.948105359717738,
53056,725778,2012,24,74/14801774_1987-02-10_2012.jpg,1,"121, 61, 256, 196",3.6337316989698576,
53058,726455,2012,23,80/14802880_1988-12-18_2012.jpg,0,"140, 100, 318, 278",5.131651098630988,
53060,715134,2009,51,41/148041_1957-12-20_2009.jpg,1,"43, 171, 426, 554",4.778877418763733,
53062,722611,2015,36,11/1480511_1978-06-10_2015.jpg,1,"65, 130, 355, 420",2.7446730835377733,
53063,718540,2013,45,16/1480516_1967-04-18_2013.jpg,0,"120, 160, 298, 338",4.331117534700575,
53065,713313,2007,54,24/1480524_1952-12-25_2007.jpg,0,"65, 162, 355, 452",4.515160609250902,
53066,723262,2013,32,99/1480699_1980-03-22_2013.jpg,-1,"120, 60, 298, 238",5.570484364433305,
